latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-41.13237,146.85245,336.43,0.4,0.37,2014-01-03,402,N,VIIRS,n,2,304.48,5.14,D,2
-38.27184,146.3922,333.32,0.4,0.37,2014-01-03,403,N,VIIRS,n,2,298.71,2.31,D,0
-37.83205,144.7874,339.61,0.43,0.38,2014-01-03,403,N,VIIRS,n,2,304.02,4.7,D,2
-33.08783,150.41196,340.71,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.27,8.46,D,0
-33.11155,150.40765,345.98,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.88,8.57,D,0
-33.07338,150.59152,334.35,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,301.42,2.64,D,0
-33.10792,150.40665,352.35,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.66,7.23,D,0
-33.10884,150.40167,332.99,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,297.85,8.36,D,0
-33.07067,150.58543,332.44,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,300.26,4.03,D,0
-33.07163,150.58028,336.34,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,300.05,4.03,D,0
-33.09095,150.47717,348.47,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.73,6.14,D,0
-33.09192,150.47197,336.02,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.51,2.84,D,0
-33.10428,150.40565,331.99,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.55,7.23,D,0
-33.10521,150.40067,355.86,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.06,8.36,D,0
-33.10614,150.39566,331.66,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,297.47,8.36,D,0
-33.08826,150.47107,341.1,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.67,7.25,D,0
-33.10159,150.39963,348.5,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,303,47.63,D,0
-33.10252,150.39464,345.65,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.63,47.63,D,0
-33.08559,150.46487,350.22,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.86,7.25,D,0
-33.08655,150.45972,349.16,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.41,7.87,D,0
-33.09511,150.41388,351.29,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,309.13,45.5,D,0
-33.09609,150.40866,346.65,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.23,15.18,D,0
-33.09705,150.40352,354.76,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.12,15.18,D,0
-33.0989,150.39359,331.23,0.47,0.4,2014-01-03,404,N,VIIRS,l,2,302.39,47.63,D,0
-33.09147,150.4129,348.61,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.59,8.46,D,0
-33.09245,150.40768,342.32,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.59,7.37,D,0
-33.08881,150.40671,340.52,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.95,7.37,D,0
-33.07556,150.45708,332.45,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.27,2.5,D,0
-33.07652,150.45192,331.08,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.47,2.5,D,0
-33.0842,150.41098,334.41,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.56,7.83,D,0
-33.08517,150.40575,346.99,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.03,10.39,D,0
-33.08343,150.39467,367,0.47,0.4,2014-01-03,404,N,VIIRS,h,2,305.85,25.65,D,0
-33.08153,150.4048,346.26,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.11,10.39,D,0
-33.08249,150.3997,355.16,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.03,10.39,D,0
-33.08437,150.38969,331.15,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.3,25.65,D,0
-33.07789,150.40384,339.26,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.98,84.98,D,0
-33.07884,150.39879,347.63,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.44,84.98,D,0
-33.07978,150.39377,355.72,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,305.59,41.48,D,0
-33.08071,150.38882,342.26,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,305.78,41.48,D,0
-33.0656,150.44893,332.52,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.96,4.28,D,0
-33.06656,150.44385,352.09,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.08,9.27,D,0
-33.06754,150.43858,354.19,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,303.23,9.27,D,0
-33.07046,150.4231,352.82,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,302.59,125.58,D,0
-33.07232,150.41319,353.32,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.31,21.03,D,0
-33.07329,150.40804,357.02,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,303.77,21.03,D,0
-33.07426,150.40286,342.92,0.47,0.4,2014-01-03,404,N,VIIRS,l,2,314.02,84.98,D,0
-33.07614,150.39284,343.51,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,310.15,41.48,D,0
-33.0752,150.39784,367,0.47,0.4,2014-01-03,404,N,VIIRS,l,2,335.25,84.98,D,0
-33.06488,150.43243,348.44,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301,13.32,D,0
-33.06586,150.42723,352.09,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.81,13.32,D,0
-33.06681,150.42216,348.91,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,305.59,189.88,D,0
-33.07156,150.3969,337.05,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.75,10.86,D,0
-32.03446,151.26653,335.51,0.53,0.42,2014-01-03,404,N,VIIRS,l,2,309.62,6.47,D,0
-32.03045,151.26633,346.43,0.53,0.42,2014-01-03,404,N,VIIRS,n,2,308.03,6.76,D,0
-33.0076,137.57903,337.68,0.56,0.51,2014-01-03,404,N,VIIRS,n,2,305.2,4.01,D,0
-31.14561,150.86714,342.27,0.53,0.42,2014-01-03,404,N,VIIRS,l,2,316.1,17.76,D,0
-34.45993,150.88298,342.28,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.82,7.48,D,2
-33.10103,150.58781,331.57,0.48,0.4,2014-01-03,404,N,VIIRS,l,2,303.08,3.19,D,0
-33.09541,150.59735,333.69,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,301.81,4.11,D,0
-33.09637,150.59219,347.67,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,302.66,6.37,D,0
-33.12685,150.42809,333.57,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.41,7.02,D,0
-33.12783,150.42279,342.27,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,299.21,7.02,D,0
-33.12515,150.41667,347.97,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,303.66,24.49,D,0
-33.08708,150.60065,346.98,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,302.77,8,D,0
-33.08808,150.59531,340.25,0.48,0.4,2014-01-03,404,N,VIIRS,n,2,302.26,8,D,0
-33.12151,150.4157,348.56,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,301.01,11.85,D,0
-33.11882,150.40958,337.57,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.52,11.85,D,0
-33.11519,150.40862,355.53,0.47,0.4,2014-01-03,404,N,VIIRS,n,2,300.66,8.57,D,0
-33.07804,150.5872,330.4,0.48,0.4,2014-01-03,404,N,VIIRS,l,2,302.12,3.1,D,0
-27.5088,153.47925,355.21,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,301,9.05,D,0
-27.52254,153.44002,341.07,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,303.78,14.19,D,0
-27.5213,153.44566,343.6,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,304.79,5.9,D,0
-27.52003,153.45137,330.49,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,303.07,5.9,D,0
-27.52476,153.45277,334.03,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,306.66,5.9,D,0
-27.53931,153.43245,339.35,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300,10.41,D,0
-27.53808,153.43802,356.64,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,311.9,54.99,D,0
-27.53684,153.44365,353.51,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,307.49,54.99,D,0
-27.53555,153.44951,351.76,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,305.74,20.72,D,0
-27.53422,153.45551,350.69,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,303.78,20.72,D,0
-27.54284,153.43927,286.61,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,320.22,175.21,D,0
-27.54028,153.45085,367,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,328.35,93.28,D,0
-27.33367,152.65457,339.45,0.51,0.5,2014-01-03,405,N,VIIRS,n,2,306.12,6.38,D,0
-27.53897,153.4568,342.01,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,302.27,93.28,D,0
-27.54159,153.44495,367,0.57,0.52,2014-01-03,405,N,VIIRS,h,2,319.83,175.21,D,0
-27.33681,152.65698,341.71,0.51,0.5,2014-01-03,405,N,VIIRS,n,2,305.46,6.89,D,0
-27.54501,153.45226,367,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,325.84,93.28,D,0
-27.54632,153.44627,346.99,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,321.43,175.21,D,0
-27.54372,153.4581,348.93,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,303.75,93.28,D,0
-27.54243,153.46399,345.45,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300.54,9.45,D,0
-27.5411,153.47,331.45,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300.3,9.45,D,0
-27.54757,153.44061,367,0.57,0.52,2014-01-03,405,N,VIIRS,h,2,334.7,175.21,D,0
-27.55227,153.44212,310.1,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,321.42,259.66,D,0
-27.55101,153.44785,367,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,332.04,259.66,D,0
-27.54972,153.45369,353.34,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,318.88,75.19,D,0
-27.54847,153.45943,344.99,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300.28,75.19,D,0
-27.54718,153.46529,356.33,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,301.55,21.94,D,0
-27.55697,153.44359,367,0.57,0.52,2014-01-03,405,N,VIIRS,l,2,326.64,259.66,D,0
-27.55444,153.45512,355.27,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,311.84,75.19,D,0
-27.5557,153.44939,367,0.57,0.52,2014-01-03,405,N,VIIRS,h,2,333.94,259.66,D,0
-27.56042,153.45082,350.13,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,299.62,20.04,D,0
-27.58761,153.46452,344.89,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,299.28,14.81,D,0
-27.59361,153.46002,331.29,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300.17,14.13,D,0
-27.61507,153.4537,352.19,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,301.4,23.27,D,0
-27.5877,153.45905,342.69,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,300.93,13.21,D,0
-27.58631,153.46527,343.43,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,298.22,13.21,D,0
-27.59844,153.45607,336.12,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,301.6,6.46,D,0
-27.61392,153.45435,345.58,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,301.8,13.02,D,0
-27.61994,153.44984,342.89,0.56,0.52,2014-01-03,405,N,VIIRS,n,2,301.57,11.24,D,0
-27.62929,153.45303,336.16,0.56,0.52,2014-01-03,405,N,VIIRS,n,2,297.71,6.44,D,0
-27.62462,153.4514,350.1,0.56,0.52,2014-01-03,405,N,VIIRS,n,2,300.06,11.24,D,0
-27.61859,153.4559,341.85,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,299.78,14.14,D,0
-29.92521,149.83557,367,0.49,0.4,2014-01-03,405,N,VIIRS,h,2,332.93,49.92,D,0
-29.60878,151.46228,339.6,0.4,0.44,2014-01-03,405,N,VIIRS,n,2,306.95,6.36,D,0
-29.92426,149.84064,352.44,0.49,0.41,2014-01-03,405,N,VIIRS,l,2,335.38,49.92,D,0
-29.54226,151.76891,345.83,0.42,0.45,2014-01-03,405,N,VIIRS,n,2,310.63,15.58,D,0
-29.54311,151.76468,343.84,0.42,0.45,2014-01-03,405,N,VIIRS,n,2,309.47,15.58,D,0
-29.39287,152.2527,348.59,0.44,0.46,2014-01-03,405,N,VIIRS,n,2,309.25,12.28,D,0
-27.50406,153.47789,331.93,0.57,0.52,2014-01-03,405,N,VIIRS,n,2,297.63,9.05,D,0
-29.39103,152.25458,344.06,0.45,0.47,2014-01-03,405,N,VIIRS,n,2,306.88,8.61,D,0
-29.39191,152.25031,336.21,0.45,0.47,2014-01-03,405,N,VIIRS,l,2,307.7,6.7,D,0
-29.46014,151.59215,333.51,0.41,0.45,2014-01-03,405,N,VIIRS,l,2,306.7,2.98,D,0
-25.28432,147.48412,344.03,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,292.66,18.86,D,0
-23.84872,151.06439,337.99,0.49,0.48,2014-01-03,406,N,VIIRS,n,2,307.27,7.26,D,0
-24.14295,149.66739,367,0.4,0.44,2014-01-03,406,N,VIIRS,h,2,315.4,20.08,D,0
-24.55877,147.90755,345.78,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,307.72,8.75,D,0
-24.56666,147.88448,355.27,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,312.11,22.4,D,0
-24.56248,147.90814,346.8,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.06,8.75,D,0
-24.57194,147.87622,339.09,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,306.92,11.54,D,0
-24.57114,147.88071,350.21,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.96,11.54,D,0
-24.56617,147.90881,346.36,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.38,19.11,D,0
-24.56531,147.91371,354,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.12,22.53,D,0
-24.57561,147.87704,350.28,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,312.68,11.54,D,0
-24.57481,147.88156,344.38,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.15,11.54,D,0
-24.56988,147.90945,354.66,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,311.47,19.11,D,0
-24.56437,147.88695,342.28,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.38,9.28,D,0
-24.56091,147.90588,344.48,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.28,12.02,D,0
-24.56887,147.88318,351.77,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,313.12,9.28,D,0
-24.56806,147.8877,342.91,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.59,9.28,D,0
-24.56368,147.91165,351.8,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.67,25.82,D,0
-24.56203,147.92073,346.66,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.69,10.22,D,0
-24.57418,147.87498,339.12,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.04,10.32,D,0
-24.57336,147.8795,354.46,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,312.06,10.32,D,0
-24.56831,147.90726,342.33,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.5,13.41,D,0
-24.5674,147.91222,354.43,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,311.62,29.98,D,0
-24.57784,147.87584,340.28,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.86,10.32,D,0
-24.57702,147.88033,351.51,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.3,10.32,D,0
-24.57201,147.90793,353.24,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.92,13.41,D,0
-24.58069,147.8811,343.91,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.73,8.47,D,0
-24.57571,147.90858,346.97,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.91,9.62,D,0
-24.58962,147.91618,367,0.48,0.4,2014-01-03,406,N,VIIRS,h,2,308.51,10.59,D,0
-24.59418,147.91211,340.62,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.07,10.31,D,0
-24.59328,147.91704,344.46,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.1,10.59,D,0
-24.59238,147.92204,353.22,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.39,10.59,D,0
-24.59785,147.91292,346.21,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,308.37,9.53,D,0
-24.59602,147.92303,339.79,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,305.67,7.06,D,0
-24.60741,147.88109,351.87,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,311.04,9.45,D,0
-24.60514,147.91484,342.22,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.16,18.3,D,0
-24.60962,147.91115,350.72,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.86,18.3,D,0
-24.60875,147.91605,348.32,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,310.78,18.3,D,0
-24.61411,147.90746,348.76,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.46,5.61,D,0
-24.61325,147.91226,357.79,0.48,0.4,2014-01-03,406,N,VIIRS,n,2,309.69,12.61,D,0
-24.79545,147.26714,352.73,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,314.4,25.19,D,0
-24.79929,147.35023,367,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,325.63,76.72,D,0
-24.79851,147.35468,354.01,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,312.79,76.72,D,0
-24.80007,147.34581,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,315.95,86.54,D,0
-24.80207,147.35548,367,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,331.09,76.72,D,0
-24.80128,147.35997,355.62,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,307.02,25.13,D,0
-24.80049,147.36449,356.1,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,303.19,25.13,D,0
-24.79969,147.36899,353.24,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,296.5,23.09,D,0
-24.7981,147.37799,345.45,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,292.49,15.96,D,0
-24.80487,147.36069,367,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,332.11,303.38,D,0
-24.80329,147.36964,352.29,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,287.55,12.98,D,0
-24.80565,147.35626,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,339.42,140.93,D,0
-24.80921,147.35709,367,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,327.42,140.93,D,0
-24.80844,147.3615,367,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,338.41,303.38,D,0
-24.81278,147.35789,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,341.9,67.09,D,0
-24.81201,147.3623,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,301.5,41.16,D,0
-24.81558,147.36304,356.89,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,298.81,41.16,D,0
-24.81637,147.3586,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,305,67.09,D,0
-24.81995,147.35933,355.8,0.45,0.39,2014-01-03,406,N,VIIRS,n,2,301.42,25.99,D,0
-24.04847,151.61224,335.92,0.52,0.5,2014-01-03,406,N,VIIRS,n,2,299.98,3.47,D,0
-24.23833,150.71365,336.28,0.46,0.47,2014-01-03,406,N,VIIRS,l,2,308.39,3.25,D,0
-24.11939,151.38002,356.35,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,307.6,27.08,D,0
-24.11839,151.38503,353.43,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,304.71,32.15,D,0
-24.12488,151.37627,336.19,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,302.78,27.08,D,0
-24.12387,151.38127,353.48,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,309.08,27.08,D,0
-24.12287,151.38625,367,0.5,0.49,2014-01-03,406,N,VIIRS,h,2,308.21,32.15,D,0
-24.57,149.08929,338.86,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,303.99,6.16,D,0
-24.57392,149.09018,343.23,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,305.58,6.16,D,0
-24.5735,149.08681,350.65,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,304.27,17.53,D,0
-24.12012,151.37805,342.19,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,304.21,18.31,D,0
-24.11909,151.38301,352.91,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,309.27,24.54,D,0
-24.11805,151.38799,345.37,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,304.04,24.54,D,0
-24.58446,149.07204,346.53,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,303.58,13.85,D,0
-24.1246,151.3793,355.98,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,305.87,12.09,D,0
-24.12356,151.38429,353.9,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,309.92,33.88,D,0
-24.12253,151.38924,342.77,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,304.04,33.88,D,0
-24.12906,151.38058,342.4,0.5,0.49,2014-01-03,406,N,VIIRS,n,2,303.06,12.09,D,0
-24.59225,149.07393,336.4,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,302.85,3.59,D,0
-24.5912,149.07942,338.14,0.55,0.42,2014-01-03,406,N,VIIRS,n,2,302.9,7.49,D,0
-24.75869,148.24477,335.83,0.49,0.41,2014-01-03,406,N,VIIRS,l,2,308,2.97,D,0
-24.76143,148.25098,342.17,0.49,0.41,2014-01-03,406,N,VIIRS,n,2,310.63,5.6,D,0
-24.76421,148.25702,343.58,0.49,0.41,2014-01-03,406,N,VIIRS,n,2,308.19,5.6,D,0
-24.76791,148.25801,339.58,0.49,0.41,2014-01-03,406,N,VIIRS,n,2,309.2,9.14,D,0
-24.76701,148.26291,333.78,0.49,0.41,2014-01-03,406,N,VIIRS,l,2,306.88,1.89,D,0
-24.9267,147.3709,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,316.51,26.44,D,0
-24.92949,147.37608,356.22,0.45,0.39,2014-01-03,406,N,VIIRS,l,2,320.94,140.92,D,0
-24.77073,148.26382,332.59,0.49,0.41,2014-01-03,406,N,VIIRS,l,2,306.01,1.89,D,0
-24.93027,147.37166,367,0.45,0.39,2014-01-03,406,N,VIIRS,h,2,316.07,26.44,D,0
-24.78253,148.22028,336.14,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,309.25,7.77,D,0
-24.78163,148.22519,338.77,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,308.84,10.03,D,0
-24.80307,148.23509,345.61,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,307.48,4.86,D,0
-24.26899,151.03857,346.84,0.48,0.48,2014-01-03,406,N,VIIRS,n,2,306.91,6.71,D,0
-24.80768,148.23099,336.31,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,308.45,4.86,D,0
-24.2734,151.0396,351.11,0.48,0.48,2014-01-03,406,N,VIIRS,n,2,307.38,6.71,D,0
-24.816,148.22778,348.9,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,311.81,11.26,D,0
-24.82061,148.22366,342.11,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.73,6.17,D,0
-24.81972,148.22862,338.88,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,309.26,6.17,D,0
-24.82521,148.21959,343.97,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,311.4,6.21,D,0
-24.82981,148.2155,335.92,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,310.73,4.62,D,0
-24.24907,151.30035,339.45,0.49,0.49,2014-01-03,406,N,VIIRS,n,2,306.96,4.43,D,0
-24.84075,148.19753,332.84,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,307.52,4.27,D,0
-24.839,148.20735,332.81,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,307.39,3.46,D,0
-24.84534,148.19344,346.76,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.01,6.39,D,0
-24.84447,148.19836,348,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.77,4.27,D,0
-24.8436,148.20322,339.02,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,310.73,4.27,D,0
-24.82952,148.21793,335.61,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,309.92,4.2,D,0
-24.83967,148.20488,336.09,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,307.5,5.86,D,0
-24.8461,148.19099,337.84,0.49,0.4,2014-01-03,406,N,VIIRS,l,2,307.88,3.62,D,0
-24.84519,148.19592,347.06,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.77,6.65,D,0
-24.84429,148.20079,346.68,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,310.24,6.65,D,0
-24.85162,148.18196,341.27,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,307.81,5.11,D,0
-24.85072,148.18687,345.02,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.6,4.33,D,0
-24.84982,148.19177,343.92,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.03,4.33,D,0
-24.84713,148.20641,344.19,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,310.78,5.27,D,0
-24.85624,148.17786,345.94,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,307.48,5.11,D,0
-24.85444,148.18765,340.41,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.13,4.33,D,0
-24.85086,148.20711,341.58,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,310.03,5.27,D,0
-24.85996,148.17859,351.6,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.61,9.2,D,0
-24.8546,148.20781,340.76,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,309.81,6.64,D,0
-24.25019,151.29826,333.56,0.49,0.49,2014-01-03,406,N,VIIRS,l,2,307.52,3.95,D,0
-24.8637,148.17926,356.77,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.91,9.2,D,0
-24.85835,148.20848,341.37,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.45,6.64,D,0
-24.85746,148.21327,338.67,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,308.63,6.64,D,0
-24.86122,148.21391,338.03,0.49,0.4,2014-01-03,406,N,VIIRS,n,2,307.36,4,D,0
-24.28159,151.1917,334.91,0.48,0.48,2014-01-03,406,N,VIIRS,n,2,303.06,3.77,D,0
-24.26808,151.25714,355.04,0.49,0.49,2014-01-03,406,N,VIIRS,n,2,308.78,9.57,D,0
-24.28606,151.19266,341.27,0.48,0.48,2014-01-03,406,N,VIIRS,n,2,303.97,3.77,D,0
-24.28322,151.20647,330.05,0.49,0.48,2014-01-03,406,N,VIIRS,n,2,302.41,2.23,D,0
-24.44722,151.58183,334.97,0.51,0.49,2014-01-03,406,N,VIIRS,n,2,303.2,4.68,D,0
