latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-36.70522,147.88155,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,323.45,16.83,D,0
-36.70656,147.87289,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,322.74,19.35,D,0
-36.7079,147.86418,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,318.06,57.31,D,0
-36.65783,148.18428,343.35,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,286.46,5.15,D,0
-36.65852,148.17989,345.67,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,284.72,5.15,D,0
-36.66265,148.15347,349.92,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,285.05,11.8,D,0
-36.66469,148.14053,356.39,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,300.39,43.03,D,0
-36.66537,148.13623,355.65,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,301.21,43.03,D,0
-36.66605,148.1319,343.71,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,286.73,16.73,D,0
-36.88568,146.67992,354.53,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,325.17,29.26,D,0
-36.69715,147.93338,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,381.98,192.78,D,0
-36.70588,147.87723,356.44,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,321.99,16.83,D,0
-36.70723,147.86855,354.07,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,330.95,19.35,D,0
-36.70857,147.85985,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,343.39,57.31,D,0
-36.6945,147.92827,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,349.5,192.78,D,0
-36.69652,147.91525,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,342.17,37.86,D,0
-36.69719,147.91089,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,319.55,37.86,D,0
-36.70055,147.88933,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,317.45,15.42,D,0
-36.70121,147.88503,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,321.59,15.42,D,0
-36.70189,147.88074,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,322.38,16.83,D,0
-36.70256,147.87642,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,319.39,16.83,D,0
-36.70524,147.85905,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,342.9,57.31,D,0
-36.35953,149.96652,348.57,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,301.74,5.03,D,0
-36.36034,149.96188,340.15,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,300.92,5.03,D,0
-36.36114,149.95723,330.29,0.42,0.37,2020-01-04,400,N,VIIRS,l,2,300.31,4.03,D,0
-36.36195,149.95258,345.68,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,301.89,4.03,D,0
-36.36277,149.94781,334.6,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,301.19,3.02,D,0
-36.65243,148.19659,330.24,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,287.42,4.68,D,0
-36.65932,148.15269,349.82,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,284.68,11.8,D,0
-36.66001,148.14838,355.12,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,296.29,246.15,D,0
-36.66272,148.13112,345.46,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,296.29,16.73,D,0
-36.88107,146.68787,351.05,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,324.04,61.26,D,0
-36.88169,146.68355,354.62,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,325,29.26,D,0
-36.88232,146.67923,357.09,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,325.83,29.26,D,0
-36.66068,148.14407,367,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,342.44,246.15,D,0
-36.66136,148.13977,367,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,327.41,43.03,D,0
-36.66204,148.13544,357.27,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,297.81,43.03,D,0
-36.69383,147.93257,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,364.77,192.78,D,0
-36.69517,147.92395,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,368.74,131.72,D,0
-36.69584,147.9196,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,369.61,131.72,D,0
-36.69988,147.89363,357.23,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,315.23,12.21,D,0
-36.70323,147.87209,355.76,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,318.75,19.35,D,0
-36.7039,147.86775,356.99,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,326.25,19.35,D,0
-36.70457,147.86339,354.97,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,329.26,57.31,D,0
-36.88486,146.66173,367,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,332.94,64.2,D,0
-36.65803,148.13896,367,0.39,0.36,2020-01-04,400,N,VIIRS,h,2,335.38,90.25,D,0
-36.69117,147.92746,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,347.43,162.85,D,0
-36.69184,147.92313,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,361.19,101.53,D,0
-36.69251,147.91878,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,364.58,101.53,D,0
-36.8815,146.66096,367,0.39,0.36,2020-01-04,400,N,VIIRS,h,2,331.56,65.49,D,0
-36.35851,149.95164,342.71,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,301.1,3.16,D,0
-36.65599,148.1519,343.71,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,283.61,12.9,D,0
-36.65667,148.14757,356.71,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,285.07,259.06,D,0
-36.65871,148.13466,344.2,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,302.97,90.25,D,0
-36.65939,148.13034,355.93,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,295.8,14.56,D,0
-36.87772,146.68712,350.2,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,321.6,41.69,D,0
-36.87896,146.6785,348.95,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,311,46.38,D,0
-36.6905,147.93179,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,360.56,162.85,D,0
-36.69319,147.91444,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,336.98,41.38,D,0
-36.69386,147.91008,355.34,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,318.73,41.38,D,0
-36.69923,147.8756,356,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,320.52,16.01,D,0
-36.70124,147.86261,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,326.99,44.75,D,0
-36.88086,146.66537,367,0.39,0.36,2020-01-04,400,N,VIIRS,l,2,331.61,65.49,D,0
-36.68851,147.92233,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,357.47,101.53,D,0
-36.68919,147.918,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,356.92,101.53,D,0
-36.68987,147.91362,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,339.65,41.38,D,0
-36.35508,149.95068,330.01,0.42,0.37,2020-01-04,400,N,VIIRS,l,2,300.68,3.16,D,0
-36.65538,148.13387,352.87,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,300.23,90.25,D,0
-36.65606,148.12955,352.4,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,289.75,14.56,D,0
-36.65675,148.12521,340.22,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,287.02,14.56,D,0
-36.6865,147.9353,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,367.74,869.25,D,0
-36.68717,147.93098,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,349.62,162.85,D,0
-36.68784,147.92665,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,363.29,162.85,D,0
-36.68384,147.93016,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,354.13,170,D,0
-36.68518,147.92151,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,366.54,134.61,D,0
-36.68586,147.91718,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,361.48,134.61,D,0
-36.68654,147.91281,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,357.31,54.15,D,0
-36.69458,147.86105,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,317.14,14.56,D,0
-36.69526,147.85672,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,319.04,14.56,D,0
-36.35081,149.9545,347.42,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.2,5.32,D,0
-36.35163,149.94978,341.11,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.19,5.32,D,0
-36.65137,148.13737,356.16,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,298.02,15,D,0
-36.65205,148.13306,351.9,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,288.83,15,D,0
-36.65273,148.12875,340.08,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,286.4,7.79,D,0
-36.65341,148.12442,341.78,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,288.88,7.79,D,0
-36.68317,147.93448,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,370.63,0.96,D,0
-36.68451,147.92586,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,371.37,170,D,0
-36.68721,147.90848,355.74,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,317.97,54.15,D,0
-36.68321,147.91199,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,340.18,54.15,D,0
-36.69193,147.8559,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,316.51,14.56,D,0
-36.34738,149.9536,346.07,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.22,5.32,D,0
-36.35063,149.93481,330.41,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,301.87,1.83,D,0
-36.64804,148.13655,354.34,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,292.6,15,D,0
-36.64872,148.13226,343.6,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,287.4,15,D,0
-36.67984,147.93367,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,376.58,0.77,D,0
-36.68051,147.92937,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,376.2,170,D,0
-36.68119,147.92503,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,370.68,170,D,0
-36.68186,147.9207,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,376.76,134.61,D,0
-36.68253,147.91635,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,374,134.61,D,0
-36.6926,147.85158,357.47,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,320.37,34.08,D,0
-36.67989,147.91116,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,343.2,79.64,D,0
-36.68861,147.85504,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,319.17,15.37,D,0
-36.34394,149.95264,342.44,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.7,5.28,D,0
-36.64403,148.14008,349.01,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,294.54,21.46,D,0
-36.67786,147.92424,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,372.83,261.87,D,0
-36.67853,147.91989,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,377.34,158.73,D,0
-36.67921,147.91553,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,364.16,158.73,D,0
-36.68928,147.85074,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,330.66,63,D,0
-36.67521,147.91905,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,341.16,158.73,D,0
-36.67656,147.91035,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,348.79,79.64,D,0
-36.68528,147.85422,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,316.84,15.37,D,0
-36.34132,149.94704,340.96,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.07,5.28,D,0
-36.34293,149.93773,341.59,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.42,6.36,D,0
-36.6407,148.1393,352.28,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,294.72,21.46,D,0
-36.39619,149.62839,356.93,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,313.26,105.7,D,0
-36.67453,147.92342,356.9,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,266.4,261.87,D,0
-36.67588,147.91472,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,348.19,158.73,D,0
-36.68596,147.8499,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,332.02,63,D,0
-36.39354,149.62309,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,350.44,66.99,D,0
-36.67188,147.91826,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,352.6,0,D,0
-36.68196,147.85339,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,328.1,26.28,D,0
-36.33788,149.94612,341.43,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.1,5.34,D,0
-36.33949,149.93686,349.05,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.67,7.89,D,0
-36.63737,148.1385,347.64,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,291.75,9.72,D,0
-36.63805,148.13417,351.71,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,294.25,11.75,D,0
-36.63873,148.12987,338.84,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,291.45,11.75,D,0
-36.6394,148.12558,341.95,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,290.87,4.93,D,0
-36.39281,149.62737,367,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,332.06,66.99,D,0
-36.67256,147.91388,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,380.21,1.02,D,0
-36.67324,147.90952,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,373.79,354.15,D,0
-36.33604,149.93594,356.66,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.23,7.89,D,0
-36.6354,148.12909,355.28,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,292.71,11.75,D,0
-36.63607,148.12482,340.46,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,289.06,4.93,D,0
-36.67863,147.85257,356.29,0.38,0.36,2020-01-04,400,N,VIIRS,n,2,327.69,26.28,D,0
-36.39014,149.62212,356.8,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,312.23,66.99,D,0
-36.66856,147.91742,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,346.58,0.74,D,0
-36.66924,147.91304,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,351.14,1.63,D,0
-36.67797,147.85687,356.31,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,331.27,26.28,D,0
-36.38752,149.61665,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,336.69,87.42,D,0
-36.67464,147.85606,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,338.25,103.34,D,0
-36.33099,149.94435,350.17,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.82,7.35,D,0
-36.33179,149.9397,345.48,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.01,7.2,D,0
-36.66523,147.9166,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,349.65,342.02,D,0
-36.38413,149.6156,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,338.77,87.42,D,0
-36.66259,147.91141,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,326.38,342.02,D,0
-36.32835,149.93883,343.77,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.62,7.2,D,0
-36.32915,149.93417,350.27,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.68,7.2,D,0
-36.33077,149.92488,334.16,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,302.47,4.28,D,0
-36.66191,147.91577,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,357.5,342.02,D,0
-36.66327,147.90709,355.62,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,300.54,90.28,D,0
-36.38076,149.61453,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,339.49,144.59,D,0
-36.65994,147.90628,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,300.88,17.95,D,0
-36.32733,149.924,340.54,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,303.55,7.96,D,0
-36.38001,149.61891,367,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,340.64,167.73,D,0
-36.65859,147.91493,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,373.39,885.11,D,0
-36.37738,149.61349,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,344.72,144.59,D,0
-36.65661,147.90549,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,290.94,17.95,D,0
-36.65728,147.90118,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,295.23,17.95,D,0
-36.37548,149.60374,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,354.01,66.13,D,0
-36.31965,149.92679,334.27,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,302.11,2.58,D,0
-36.37622,149.59944,342.09,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,307.73,66.13,D,0
-36.60704,148.19907,352.98,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,301.4,7.2,D,0
-36.60773,148.1947,347.8,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,294.96,7.2,D,0
-36.60843,148.19034,337.78,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,294.18,4.79,D,0
-36.37473,149.60812,351.84,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,327.46,65.58,D,0
-36.65261,147.90898,357.2,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,275.81,67.48,D,0
-36.65329,147.90469,357.14,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,279,34.85,D,0
-36.65395,147.90041,357.2,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,284.63,34.85,D,0
-36.37282,149.59854,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,337.85,66.13,D,0
-36.60302,148.20261,347.56,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,297.76,8.32,D,0
-36.60371,148.19826,333.23,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,296.69,7.2,D,0
-36.60509,148.18953,338.5,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,295.11,4.79,D,0
-36.60578,148.1852,343.46,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,296.88,4.79,D,0
-36.37207,149.60287,351.79,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,334.55,66.13,D,0
-36.59968,148.20184,367,0.39,0.36,2020-01-04,400,N,VIIRS,h,2,301.81,23.75,D,0
-36.64999,147.88153,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,345.78,271.06,D,0
-36.59829,148.21057,343.19,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,297.85,4.86,D,0
-36.60037,148.19746,347.51,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,298.69,8.31,D,0
-36.60244,148.18442,350.94,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,297.18,8.09,D,0
-36.60312,148.18008,333.77,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,295.43,6.05,D,0
-36.36941,149.59763,367,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,336.29,60.95,D,0
-36.37019,149.59308,367,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,328.9,46.44,D,0
-36.65066,147.87721,353.23,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,329.14,74.09,D,0
-36.36681,149.59207,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,343.91,46.44,D,0
-36.30529,149.94719,354.89,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,310.3,34.71,D,0
-36.3061,149.94252,352.45,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.9,9.83,D,0
-36.36526,149.6011,357.04,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,313.4,60.95,D,0
-36.36761,149.58739,336.69,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,306.56,46.44,D,0
-36.59496,148.20976,343.18,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,295.64,4.86,D,0
-36.59979,148.17932,350.89,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,297.48,6.05,D,0
-36.36601,149.59669,350.38,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,335.08,60.95,D,0
-36.64465,147.89369,356.2,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,296.58,29.28,D,0
-36.64732,147.87645,320.47,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,321.28,74.09,D,0
-36.36262,149.59569,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,315.78,18.52,D,0
-36.64199,147.88857,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,300.52,16.87,D,0
-36.64266,147.88426,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,309.32,78.76,D,0
-36.30104,149.95088,355.08,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,305.68,6.79,D,0
-36.30185,149.94626,336.9,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.99,6.79,D,0
-36.30349,149.93689,342.63,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,305.76,10.28,D,0
-36.30429,149.93227,334.11,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.95,3.11,D,0
-36.36186,149.60016,355.65,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,310.48,18.52,D,0
-36.36342,149.59105,354.16,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,320.07,39.96,D,0
-36.36503,149.5817,330.33,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,304.85,34.81,D,0
-36.36422,149.58636,367,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,333.73,39.96,D,0
-36.64132,147.89288,357.4,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,296.22,16.87,D,0
-36.64333,147.87997,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,327.06,78.76,D,0
-36.64,147.8792,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,348.88,78.76,D,0
-36.2968,149.95453,334.68,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,302.87,7.61,D,0
-36.29761,149.94994,343.01,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.02,6.79,D,0
-36.30328,149.91748,348.04,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,304.69,8.08,D,0
-36.36005,149.58998,342.61,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,307.95,39.96,D,0
-36.59311,148.17773,355.19,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,298.79,7.18,D,0
-36.5938,148.17339,338.95,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,298.78,7.18,D,0
-36.36086,149.58531,351.37,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,331.82,39.96,D,0
-36.638,147.89209,356.68,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,297.94,16.87,D,0
-36.63866,147.88779,356.34,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,307.12,16.87,D,0
-36.63933,147.8835,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,335.78,78.76,D,0
-36.35829,149.57954,367,0.41,0.37,2020-01-04,400,N,VIIRS,h,2,348.94,69.25,D,0
-36.63533,147.88701,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,349.24,124.33,D,0
-36.636,147.88271,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,344.5,122.69,D,0
-36.63666,147.87843,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,343.33,122.69,D,0
-36.63733,147.87415,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,303.01,64.16,D,0
-36.29417,149.94897,347.89,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.62,7.1,D,0
-36.29743,149.93037,343.91,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.39,3.41,D,0
-36.29985,149.91652,332.77,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,302.54,3.27,D,0
-36.35669,149.58887,340.47,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,306.79,9.55,D,0
-36.35749,149.58418,353,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,315.87,9.55,D,0
-36.59046,148.17261,342.44,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,299.9,8.38,D,0
-36.63466,147.8913,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,325.83,124.33,D,0
-36.28587,149.97578,367,0.42,0.37,2020-01-04,400,N,VIIRS,h,2,306.11,12.21,D,0
-36.28749,149.96654,367,0.42,0.37,2020-01-04,400,N,VIIRS,h,2,307.87,10.83,D,0
-36.63266,147.88194,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,350.26,122.69,D,0
-36.634,147.87334,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,338.74,64.16,D,0
-36.63467,147.86903,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,336.71,64.16,D,0
-36.63534,147.86472,367,0.38,0.36,2020-01-04,400,N,VIIRS,h,2,358.83,95.54,D,0
-36.28505,149.98041,349.84,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.74,7.6,D,0
-36.28667,149.97119,351.98,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,308.08,12.21,D,0
-36.2883,149.96188,353.94,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,304.95,10.83,D,0
-36.28912,149.95728,330.69,0.42,0.37,2020-01-04,400,N,VIIRS,l,2,302.61,6.32,D,0
-36.28992,149.95265,351.52,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,305.28,6.32,D,0
-36.29073,149.94804,343.04,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.61,7.1,D,0
-36.29155,149.94337,356.38,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,307.87,7.1,D,0
-36.29236,149.93874,340.28,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.19,4.54,D,0
-36.29319,149.93405,332.41,0.42,0.37,2020-01-04,400,N,VIIRS,l,2,302.55,4.54,D,0
-36.294,149.9294,340.75,0.42,0.37,2020-01-04,400,N,VIIRS,n,2,303.03,3.41,D,0
-36.35332,149.58774,331.75,0.41,0.37,2020-01-04,400,N,VIIRS,l,2,304.8,9.55,D,0
-36.35412,149.5831,340.97,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,307.19,9.55,D,0
-36.35492,149.57846,355.82,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,314.33,69.25,D,0
-36.35571,149.5739,347.99,0.41,0.37,2020-01-04,400,N,VIIRS,n,2,322.52,69.25,D,0
-36.58712,148.17183,346.8,0.39,0.36,2020-01-04,400,N,VIIRS,n,2,299.51,8.38,D,0
-36.63133,147.89052,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,350.66,124.33,D,0
-36.632,147.88623,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,358.67,124.33,D,0
-36.63333,147.87764,367,0.38,0.36,2020-01-04,400,N,VIIRS,l,2,355.34,122.69,D,0
